Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
53,No,Travel_Rarely,1238,Human Resources,18,1,Marketing,1,141,1,Male,73,3,1,Research Director,1,Married,11340,13377,0,Y,No,19,4,4,80,0,28,0,4,4,0,11,10
30,No,Travel_Rarely,1186,Research & Development,22,3,Life Sciences,1,142,3,Male,38,3,5,Human Resources,4,Married,10700,19495,5,Y,No,15,4,1,80,2,23,0,4,7,8,10,9
49,Yes,Travel_Rarely,203,Human Resources,2,3,Marketing,1,143,1,Male,87,4,2,Healthcare Representative,4,Married,18297,16870,7,Y,Yes,23,3,4,80,0,27,2,1,17,15,9,13
24,No,Non-Travel,970,Sales,21,2,Technical Degree,1,144,1,Female,49,3,4,Research Scientist,2,Divorced,9581,26719,0,Y,Yes,16,3,4,80,0,11,0,4,34,8,3,0
39,No,Travel_Frequently,767,Human Resources,4,3,Marketing,1,145,1,Female,79,1,1,Manager,3,Married,14045,21300,0,Y,No,13,3,4,80,1,10,6,3,5,11,6,15
45,Yes,Non-Travel,372,Human Resources,12,1,Human Resources,1,146,3,Female,49,3,4,Research Director,3,Divorced,3570,25183,6,Y,No,22,3,1,80,0,26,5,1,22,0,5,5
19,No,Travel_Rarely,1129,Research & Development,7,3,Medical,1,147,3,Male,65,2,3,Healthcare Representative,2,Married,3779,4103,6,Y,Yes,15,3,2,80,0,22,3,2,25,15,6,15
59,No,Travel_Frequently,1270,Research & Development,15,3,Medical,1,148,3,Male,56,4,1,Sales Executive,3,Divorced,19360,7125,1,Y,No,15,3,3,80,3,32,4,3,38,7,5,15
23,No,Non-Travel,283,Sales,7,2,Life Sciences,1,149,4,Female,61,1,1,Research Director,2,Divorced,12628,8590,2,Y,Yes,24,4,2,80,1,15,2,1,23,13,11,4
45,No,Travel_Rarely,1151,Research & Development,29,3,Life Sciences,1,150,3,Female,30,1,1,Human Resources,1,Married,18178,12212,1,Y,Yes,12,3,2,80,3,27,0,3,9,13,1,11
45,No,Travel_Rarely,1242,Human Resources,22,4,Technical Degree,1,151,4,Female,46,3,2,Sales Executive,4,Married,2722,11600,5,Y,No,20,3,2,80,1,27,5,3,14,9,13,5
37,No,Non-Travel,392,Research & Development,26,2,Other,1,152,4,Male,38,2,1,Research Director,3,Married,14885,4921,7,Y,No,16,4,3,80,3,37,6,2,37,0,6,1
47,No,Non-Travel,1494,Sales,21,2,Technical Degree,1,153,4,Female,74,4,4,Research Scientist,3,Married,18282,6734,7,Y,No,19,4,2,80,3,5,6,1,19,5,7,15
28,Yes,Non-Travel,1367,Human Resources,17,1,Human Resources,1,154,2,Male,95,1,2,Manufacturing Director,1,Single,1102,21757,0,Y,Yes,21,4,3,80,2,28,6,4,28,8,6,10
45,No,Travel_Rarely,1341,Sales,16,1,Life Sciences,1,155,2,Female,61,4,1,Research Scientist,1,Single,14262,25138,8,Y,Yes,17,4,3,80,0,33,1,3,5,15,3,11
42,No,Non-Travel,276,Research & Development,28,1,Life Sciences,1,156,2,Female,74,3,4,Research Scientist,3,Divorced,8453,18037,7,Y,Yes,24,4,3,80,3,2,2,3,8,10,3,10
56,Yes,Travel_Rarely,1422,Research & Development,19,1,Technical Degree,1,157,4,Female,38,2,4,Laboratory Technician,3,Divorced,10639,2836,8,Y,Yes,18,3,4,80,2,5,3,3,4,10,11,7
50,No,Non-Travel,157,Sales,9,4,Technical Degree,1,158,4,Male,59,3,5,Research Director,2,Single,13406,14094,8,Y,No,12,3,4,80,3,37,1,3,38,13,4,4
18,No,Travel_Rarely,1392,Human Resources,14,2,Technical Degree,1,159,1,Male,67,4,4,Manufacturing Director,2,Divorced,19416,11028,5,Y,Yes,21,4,2,80,3,12,3,3,18,6,13,11
44,No,Travel_Rarely,407,Research & Development,17,3,Medical,1,160,4,Male,89,3,3,Sales Representative,3,Married,13224,12749,2,Y,No,23,4,4,80,2,35,1,1,4,11,8,9
30,No,Travel_Frequently,1411,Research & Development,5,1,Marketing,1,161,2,Male,30,4,1,Laboratory Technician,2,Divorced,7172,17432,0,Y,Yes,24,4,3,80,2,14,4,3,19,4,4,14
58,No,Non-Travel,1076,Human Resources,2,1,Marketing,1,162,4,Male,34,1,1,Laboratory Technician,1,Divorced,12252,13051,7,Y,Yes,19,4,4,80,2,5,3,3,10,0,1,4
20,No,Non-Travel,1228,Research & Development,20,1,Life Sciences,1,163,4,Male,92,1,1,Research Scientist,4,Divorced,18918,25091,9,Y,No,13,3,3,80,0,32,1,3,26,10,4,16
56,No,Travel_Rarely,1351,Sales,16,3,Medical,1,164,1,Female,65,3,4,Manager,2,Single,8197,17586,2,Y,Yes,20,4,1,80,0,11,6,4,28,14,14,3
23,No,Travel_Rarely,1370,Research & Development,14,1,Technical Degree,1,165,4,Male,94,1,4,Manager,4,Single,14677,7312,6,Y,No,15,4,4,80,3,12,3,4,6,9,12,11
25,No,Travel_Rarely,799,Research & Development,14,3,Life Sciences,1,166,3,Female,53,4,1,Sales Executive,2,Divorced,12039,5822,9,Y,Yes,24,3,2,80,0,32,2,1,2,14,2,7
44,No,Travel_Frequently,182,Human Resources,27,2,Medical,1,167,1,Male,33,1,2,Sales Representative,3,Married,5570,24537,5,Y,No,17,3,1,80,2,27,3,3,4,12,9,16
26,No,Travel_Frequently,1309,Sales,1,2,Human Resources,1,168,4,Female,97,2,2,Manufacturing Director,2,Divorced,7706,13622,2,Y,Yes,14,3,1,80,1,35,5,3,12,14,7,7
54,No,Travel_Rarely,351,Human Resources,3,2,Other,1,169,4,Female,54,2,3,Laboratory Technician,4,Single,12655,18099,5,Y,Yes,17,4,4,80,0,4,3,2,15,1,9,12
50,No,Non-Travel,1478,Research & Development,26,4,Medical,1,170,1,Male,36,3,5,Research Director,4,Married,1434,19188,2,Y,No,18,4,4,80,2,24,1,4,11,12,9,2
59,No,Non-Travel,895,Research & Development,7,3,Life Sciences,1,171,4,Female,42,3,3,Research Scientist,3,Divorced,16139,3075,8,Y,No,23,3,2,80,2,16,3,2,38,11,12,2
41,No,Travel_Frequently,996,Human Resources,26,1,Marketing,1,172,2,Male,97,3,1,Human Resources,4,Single,10449,16063,0,Y,No,20,4,1,80,2,36,4,3,26,3,1,6
32,No,Travel_Frequently,309,Human Resources,15,1,Technical Degree,1,173,3,Male,72,3,1,Research Director,3,Married,10122,18383,7,Y,Yes,24,4,3,80,2,18,0,3,32,11,13,6
49,Yes,Travel_Rarely,915,Human Resources,19,1,Other,1,174,3,Male,86,4,1,Research Director,3,Divorced,14603,11605,4,Y,Yes,20,3,4,80,3,34,2,2,14,14,10,1
49,No,Non-Travel,708,Sales,20,1,Human Resources,1,175,2,Male,65,4,5,Laboratory Technician,4,Single,11991,6452,3,Y,Yes,14,3,1,80,2,33,5,1,20,12,3,6
41,No,Travel_Rarely,546,Research & Development,2,4,Other,1,176,4,Female,43,2,4,Manufacturing Director,1,Married,14859,20047,0,Y,Yes,15,3,1,80,2,5,6,1,16,1,4,1
58,No,Travel_Frequently,559,Human Resources,19,1,Other,1,177,4,Male,56,4,5,Research Scientist,4,Divorced,16571,14298,8,Y,Yes,21,4,3,80,3,18,1,2,36,15,11,6
29,No,Non-Travel,1067,Research & Development,9,4,Medical,1,178,3,Female,66,1,3,Research Scientist,4,Married,7461,14368,8,Y,Yes,13,3,1,80,0,0,6,3,14,13,3,13
56,No,Non-Travel,571,Sales,19,3,Life Sciences,1,179,4,Female,54,2,4,Manufacturing Director,2,Married,6996,9428,4,Y,No,15,4,4,80,1,6,6,2,19,1,12,14
19,No,Travel_Frequently,469,Sales,27,2,Life Sciences,1,180,3,Female,96,3,4,Manager,4,Married,5852,20437,8,Y,Yes,18,4,3,80,3,33,3,4,18,16,13,15
20,No,Travel_Rarely,999,Sales,5,1,Other,1,181,3,Male,33,3,3,Healthcare Representative,2,Single,3512,17817,9,Y,Yes,13,4,4,80,3,18,3,1,0,15,4,7
54,No,Travel_Rarely,1022,Sales,18,2,Technical Degree,1,182,2,Female,45,4,4,Sales Executive,2,Divorced,16446,4420,8,Y,No,24,3,2,80,0,32,3,2,3,3,9,15
34,No,Non-Travel,236,Research & Development,16,3,Life Sciences,1,183,3,Male,48,2,2,Sales Executive,4,Married,2263,20912,6,Y,No,23,3,1,80,0,25,2,1,2,10,10,6
19,No,Travel_Frequently,466,Sales,4,3,Other,1,184,4,Female,58,4,3,Manager,3,Married,3747,6317,7,Y,No,15,3,4,80,2,26,5,4,7,12,12,10
19,No,Non-Travel,1011,Sales,12,1,Life Sciences,1,185,4,Male,80,4,3,Laboratory Technician,1,Married,16416,26361,0,Y,No,20,4,4,80,0,37,0,3,4,5,3,3
45,No,Travel_Frequently,283,Human Resources,29,3,Technical Degree,1,186,1,Male,47,4,2,Laboratory Technician,4,Single,8280,25611,3,Y,No,11,3,2,80,1,25,4,3,8,16,12,12
40,Yes,Travel_Rarely,1410,Sales,7,2,Human Resources,1,187,4,Male,87,2,5,Sales Representative,4,Married,11974,10412,9,Y,Yes,12,3,1,80,3,34,5,3,0,0,2,16
54,No,Travel_Frequently,571,Human Resources,14,1,Other,1,188,1,Male,73,3,5,Sales Executive,3,Single,18477,18321,9,Y,Yes,13,4,4,80,1,19,4,1,29,8,0,11
49,Yes,Travel_Rarely,1498,Sales,23,4,Marketing,1,189,3,Female,45,1,5,Sales Executive,2,Single,11978,2227,3,Y,No,11,4,3,80,2,23,6,4,6,17,13,9
50,No,Travel_Frequently,753,Sales,12,1,Marketing,1,190,4,Female,94,3,4,Laboratory Technician,3,Married,12007,20721,8,Y,No,23,3,4,80,1,20,5,2,21,10,3,6
18,No,Non-Travel,848,Human Resources,3,2,Other,1,191,2,Male,31,2,2,Research Director,3,Married,4763,13456,2,Y,Yes,21,3,4,80,2,25,1,3,19,13,8,11
36,No,Travel_Rarely,636,Sales,5,1,Medical,1,192,2,Female,85,3,3,Sales Executive,2,Single,13227,2955,9,Y,No,22,4,4,80,1,19,0,1,28,1,0,11
19,No,Non-Travel,901,Research & Development,17,1,Human Resources,1,193,2,Male,57,3,3,Manufacturing Director,4,Single,14031,19881,9,Y,Yes,21,4,4,80,3,5,0,3,26,10,6,12
43,Yes,Non-Travel,1373,Research & Development,26,2,Medical,1,194,3,Male,94,1,3,Human Resources,3,Married,11515,11472,0,Y,Yes,19,4,1,80,1,2,2,4,24,1,2,0
49,No,Travel_Rarely,1019,Sales,10,1,Marketing,1,195,3,Female,34,3,4,Manufacturing Director,3,Single,1232,3978,4,Y,No,19,3,4,80,0,9,5,2,34,3,7,6
23,No,Travel_Rarely,609,Research & Development,10,1,Technical Degree,1,196,1,Male,51,3,4,Research Director,4,Single,19485,19913,6,Y,Yes,15,3,2,80,1,11,3,3,26,12,5,15
49,No,Non-Travel,729,Human Resources,11,2,Other,1,197,2,Male,42,3,5,Sales Representative,4,Married,13544,14675,3,Y,Yes,24,4,4,80,3,32,0,4,10,5,12,15
21,No,Non-Travel,1101,Sales,17,3,Life Sciences,1,198,1,Male,94,4,4,Laboratory Technician,1,Married,3028,21046,8,Y,Yes,14,3,3,80,2,21,5,1,16,6,0,15
28,No,Non-Travel,1196,Sales,5,2,Marketing,1,199,1,Male,45,2,5,Sales Representative,3,Divorced,19313,24817,5,Y,Yes,15,3,3,80,1,15,3,4,30,2,14,15
34,No,Non-Travel,1405,Human Resources,13,1,Human Resources,1,200,4,Male,93,2,5,Sales Representative,1,Married,17022,18128,5,Y,No,14,3,4,80,1,16,2,1,17,3,9,13
55,No,Travel_Rarely,1015,Human Resources,10,4,Marketing,1,201,4,Female,61,1,3,Laboratory Technician,2,Married,10650,17668,2,Y,No,22,4,4,80,0,9,6,3,18,2,4,10
41,No,Travel_Rarely,1483,Human Resources,9,4,Human Resources,1,202,2,Female,80,4,4,Research Scientist,4,Married,19361,9445,9,Y,No,15,3,2,80,2,11,6,3,37,0,13,10
22,No,Non-Travel,1133,Sales,17,2,Human Resources,1,203,3,Female,87,4,5,Human Resources,4,Divorced,3413,6284,9,Y,No,17,4,2,80,2,18,5,4,28,12,11,1
51,No,Travel_Frequently,1334,Human Resources,1,4,Other,1,204,4,Male,75,3,2,Sales Executive,1,Single,9026,19585,4,Y,No,21,3,1,80,2,39,5,1,14,13,12,6
23,No,Travel_Frequently,251,Human Resources,4,1,Human Resources,1,205,3,Male,81,2,2,Sales Representative,3,Married,6418,9131,9,Y,Yes,18,4,1,80,3,22,1,4,6,15,7,8
39,No,Travel_Rarely,1128,Research & Development,4,1,Medical,1,206,1,Male,92,1,4,Manufacturing Director,2,Married,10952,12614,5,Y,Yes,12,4,3,80,3,39,5,4,36,3,10,8
28,No,Non-Travel,1318,Research & Development,18,2,Technical Degree,1,207,1,Male,89,4,3,Research Scientist,3,Divorced,4597,2759,3,Y,Yes,14,3,4,80,0,9,1,3,36,16,14,13
33,No,Non-Travel,1406,Sales,9,1,Marketing,1,208,1,Male,94,3,3,Research Scientist,3,Divorced,18762,23957,2,Y,Yes,18,3,4,80,1,9,3,3,6,9,2,9
50,No,Travel_Rarely,563,Research & Development,25,3,Technical Degree,1,209,1,Male,84,1,5,Research Director,1,Divorced,1620,23545,4,Y,No,17,4,2,80,3,9,6,3,21,6,11,15
26,No,Travel_Frequently,1236,Research & Development,29,1,Life Sciences,1,210,2,Female,86,4,4,Sales Representative,3,Single,1929,22673,6,Y,No,19,4,2,80,2,38,3,4,11,12,11,0
23,Yes,Travel_Frequently,370,Human Resources,29,2,Marketing,1,211,1,Male,55,1,2,Sales Representative,1,Divorced,16455,23830,5,Y,Yes,15,3,1,80,1,29,6,4,7,12,3,1
33,No,Travel_Frequently,1286,Human Resources,18,3,Technical Degree,1,212,4,Female,41,4,5,Healthcare Representative,4,Single,15905,15684,1,Y,No,16,4,1,80,1,3,6,2,17,13,6,3
46,No,Travel_Rarely,559,Research & Development,14,3,Technical Degree,1,213,1,Male,75,1,5,Research Director,4,Married,1974,11680,0,Y,Yes,21,4,3,80,1,0,0,2,27,5,14,1
20,No,Travel_Frequently,204,Research & Development,25,4,Other,1,214,3,Female,76,4,1,Research Scientist,4,Married,13679,22642,4,Y,Yes,18,3,2,80,0,18,2,4,17,15,10,3
37,No,Travel_Rarely,1405,Research & Development,15,1,Other,1,215,4,Male,67,4,4,Research Scientist,2,Married,19073,6371,4,Y,No,22,3,4,80,3,4,1,2,30,8,5,5
53,No,Travel_Rarely,261,Sales,6,2,Life Sciences,1,216,3,Female,50,1,5,Healthcare Representative,2,Divorced,5671,14651,5,Y,No,24,3,2,80,3,29,6,4,16,15,14,3
36,No,Non-Travel,450,Sales,24,4,Human Resources,1,217,3,Female,43,4,2,Sales Executive,3,Married,14599,3665,2,Y,No,21,3,2,80,1,25,0,3,22,11,13,4
43,No,Travel_Frequently,533,Sales,10,4,Marketing,1,218,2,Male,31,4,1,Manager,1,Divorced,13810,8918,0,Y,Yes,15,4,2,80,0,39,4,1,10,15,6,10
20,No,Travel_Rarely,951,Research & Development,29,1,Other,1,219,2,Male,99,4,2,Manufacturing Director,3,Single,9917,25007,3,Y,No,24,3,1,80,0,33,0,3,14,4,12,12
36,No,Travel_Frequently,239,Research & Development,15,1,Marketing,1,220,3,Female,62,1,3,Manager,4,Married,9353,12194,3,Y,Yes,19,3,4,80,3,1,3,4,29,10,8,2
37,No,Travel_Frequently,1255,Sales,29,2,Life Sciences,1,221,3,Male,35,1,1,Sales Representative,3,Single,8784,25816,9,Y,No,14,3,4,80,3,23,4,3,30,0,8,10
49,No,Non-Travel,186,Sales,4,4,Other,1,222,1,Male,66,4,1,Laboratory Technician,3,Divorced,15225,25066,1,Y,Yes,18,3,1,80,0,13,0,4,5,9,1,10
24,No,Travel_Frequently,282,Research & Development,18,2,Other,1,223,4,Male,43,4,5,Research Director,3,Divorced,1658,13213,7,Y,No,22,4,1,80,2,12,5,4,11,10,2,1
58,No,Non-Travel,467,Human Resources,18,4,Human Resources,1,224,1,Female,66,1,3,Sales Representative,4,Married,3897,17745,5,Y,Yes,24,4,4,80,0,28,2,2,22,14,3,14
50,No,Travel_Rarely,228,Sales,25,4,Marketing,1,225,2,Male,37,3,5,Sales Executive,1,Married,13291,24612,2,Y,Yes,13,3,3,80,2,0,1,4,38,2,5,7
57,No,Travel_Frequently,1369,Research & Development,17,4,Marketing,1,226,2,Female,42,4,4,Manager,3,Divorced,19926,24211,0,Y,No,15,3,2,80,3,33,5,1,39,14,14,1
56,No,Travel_Rarely,769,Research & Development,12,1,Marketing,1,227,1,Female,69,3,2,Sales Representative,4,Married,14572,23819,2,Y,Yes,18,3,4,80,0,3,4,2,35,10,4,7
35,No,Travel_Frequently,248,Human Resources,7,4,Human Resources,1,228,4,Male,87,1,2,Manufacturing Director,2,Married,4205,9636,7,Y,No,20,3,1,80,0,27,6,1,34,8,5,14
57,No,Travel_Rarely,1084,Research & Development,16,4,Other,1,229,3,Female,47,4,5,Research Scientist,1,Single,5044,19749,3,Y,No,22,4,4,80,0,18,2,4,2,1,10,15
18,No,Travel_Frequently,951,Research & Development,11,4,Life Sciences,1,230,1,Male,86,3,2,Human Resources,4,Divorced,4433,9344,2,Y,No,17,4,2,80,0,0,6,3,27,11,7,12
28,Yes,Travel_Frequently,727,Sales,14,3,Marketing,1,231,2,Male,67,1,2,Sales Representative,3,Single,7711,5201,3,Y,Yes,11,4,4,80,1,35,0,4,14,15,1,16
45,No,Travel_Frequently,545,Sales,3,1,Technical Degree,1,232,4,Female,61,3,4,Sales Executive,4,Married,8384,6752,3,Y,No,22,4,1,80,1,12,5,4,12,15,5,13
42,Yes,Travel_Frequently,983,Human Resources,19,3,Human Resources,1,233,2,Female,95,2,3,Research Director,1,Single,18261,11575,1,Y,Yes,14,3,3,80,3,4,3,3,18,0,8,13
40,No,Travel_Frequently,393,Human Resources,18,1,Medical,1,234,4,Female,54,1,1,Laboratory Technician,3,Divorced,18475,12327,3,Y,No,12,4,1,80,3,32,3,3,39,15,4,0
48,No,Travel_Frequently,1266,Research & Development,10,2,Life Sciences,1,235,4,Female,87,2,5,Manufacturing Director,2,Single,4059,17891,8,Y,No,12,4,3,80,0,13,2,1,17,5,0,0
47,No,Travel_Frequently,349,Sales,6,3,Technical Degree,1,236,4,Female,62,1,5,Healthcare Representative,2,Single,16915,15029,3,Y,Yes,23,3,2,80,1,15,3,2,30,13,12,2
59,No,Travel_Frequently,977,Human Resources,13,2,Marketing,1,237,1,Male,95,1,4,Sales Executive,2,Married,8513,8091,0,Y,Yes,17,4,1,80,3,31,1,2,36,10,7,14
52,Yes,Travel_Frequently,1047,Human Resources,10,4,Medical,1,238,1,Female,59,4,4,Manager,4,Divorced,14865,24998,0,Y,No,22,4,4,80,2,26,6,2,20,0,3,4
24,No,Travel_Rarely,1074,Human Resources,18,2,Life Sciences,1,239,1,Male,63,2,1,Manager,1,Married,2674,19905,0,Y,Yes,22,4,1,80,1,34,2,1,38,16,7,4
33,No,Non-Travel,1425,Research & Development,26,2,Human Resources,1,240,4,Male,98,2,3,Research Scientist,2,Married,10800,17866,4,Y,No,13,3,1,80,1,2,2,1,4,1,12,3
43,No,Travel_Frequently,1148,Sales,20,2,Medical,1,241,4,Female,77,2,5,Manager,3,Divorced,14978,9521,5,Y,Yes,13,3,2,80,1,3,3,3,16,13,14,13
19,No,Non-Travel,888,Human Resources,26,2,Other,1,242,2,Female,69,1,4,Research Director,3,Single,17697,24943,5,Y,Yes,16,3,3,80,0,6,2,2,18,7,3,6
18,Yes,Travel_Frequently,1083,Sales,16,1,Medical,1,243,3,Female,80,2,5,Manager,3,Married,17767,17410,5,Y,No,16,3,3,80,2,12,0,4,3,5,10,14
29,No,Travel_Frequently,988,Human Resources,25,3,Technical Degree,1,244,1,Female,42,2,2,Manufacturing Director,4,Single,6884,20007,8,Y,Yes,11,4,4,80,0,2,4,1,25,8,7,10
22,No,Travel_Rarely,989,Human Resources,25,1,Life Sciences,1,245,4,Female,60,4,5,Manufacturing Director,1,Divorced,19196,21518,0,Y,No,11,4,1,80,3,16,5,4,23,4,8,13
54,No,Travel_Rarely,169,Sales,6,1,Technical Degree,1,246,2,Male,68,3,3,Human Resources,1,Married,19708,7820,9,Y,No,21,3,2,80,2,9,4,2,38,4,4,5
49,No,Non-Travel,724,Sales,13,1,Technical Degree,1,247,2,Male,92,3,3,Manager,2,Single,14383,13453,5,Y,Yes,16,3,3,80,0,0,6,2,37,17,4,9
26,No,Travel_Rarely,974,Sales,4,2,Marketing,1,248,2,Male,77,2,5,Research Director,1,Single,6248,23378,7,Y,No,17,3,4,80,1,27,5,1,18,13,1,6
58,No,Travel_Rarely,1235,Research & Development,23,1,Human Resources,1,249,1,Female,77,2,2,Research Director,3,Married,4429,6696,7,Y,Yes,19,4,3,80,2,9,3,1,29,11,8,9
52,No,Non-Travel,1487,Human Resources,14,3,Medical,1,250,1,Female,90,2,3,Sales Representative,3,Divorced,17611,3867,2,Y,Yes,14,4,4,80,1,6,1,3,25,11,10,13
36,No,Travel_Rarely,1426,Research & Development,1,1,Life Sciences,1,251,3,Male,41,2,4,Laboratory Technician,4,Single,11256,17723,4,Y,No,24,3,3,80,3,38,1,4,10,5,3,4
33,No,Travel_Frequently,570,Sales,28,4,Other,1,252,2,Female,85,3,5,Sales Executive,3,Divorced,9203,21207,9,Y,Yes,20,3,4,80,2,2,3,3,38,3,2,0
20,No,Non-Travel,190,Human Resources,20,2,Human Resources,1,253,1,Female,47,4,2,Healthcare Representative,1,Married,8765,13817,3,Y,No,16,3,3,80,3,6,6,3,2,14,1,7
37,Yes,Non-Travel,629,Research & Development,5,4,Human Resources,1,254,2,Female,56,1,4,Research Scientist,3,Single,2522,24490,0,Y,No,22,3,3,80,3,8,3,4,21,14,2,16
41,No,Travel_Frequently,760,Human Resources,8,3,Life Sciences,1,255,4,Male,57,2,5,Research Scientist,2,Single,1691,2168,8,Y,Yes,13,3,1,80,3,39,2,2,16,16,3,15
50,No,Travel_Rarely,838,Research & Development,12,3,Human Resources,1,256,2,Female,81,2,2,Sales Representative,4,Single,2739,26171,4,Y,Yes,23,3,4,80,2,34,1,4,10,2,8,3
41,No,Non-Travel,825,Sales,2,3,Marketing,1,257,3,Male,45,3,4,Laboratory Technician,4,Divorced,2525,12213,1,Y,No,23,3,4,80,3,25,4,2,38,9,5,7
28,No,Non-Travel,971,Research & Development,12,3,Human Resources,1,258,1,Female,87,2,3,Research Director,1,Single,17453,17223,1,Y,No,21,3,1,80,0,4,3,3,26,7,9,3
25,No,Travel_Frequently,291,Human Resources,5,1,Marketing,1,259,4,Female,38,4,5,Human Resources,3,Single,7251,13452,6,Y,No,14,4,1,80,0,12,6,2,28,8,14,12
53,No,Travel_Frequently,1365,Human Resources,22,2,Medical,1,260,1,Male,55,4,5,Research Director,3,Married,11440,23293,3,Y,Yes,19,3,3,80,3,29,6,2,11,2,4,6
55,No,Travel_Rarely,237,Human Resources,5,3,Medical,1,261,4,Female,57,2,3,Manager,1,Single,14860,10027,0,Y,Yes,24,4,3,80,1,39,4,2,12,0,12,0
57,No,Non-Travel,444,Human Resources,13,4,Technical Degree,1,262,2,Female,65,3,1,Healthcare Representative,1,Divorced,8649,18291,4,Y,No,24,3,3,80,3,38,5,4,10,10,8,8
37,No,Travel_Rarely,1303,Sales,9,3,Marketing,1,263,2,Female,38,2,4,Laboratory Technician,2,Married,2287,12641,1,Y,Yes,11,4,1,80,3,9,4,2,30,12,7,3
52,No,Travel_Rarely,1108,Research & Development,10,2,Other,1,264,3,Male,76,2,3,Laboratory Technician,1,Married,14193,23065,6,Y,No,15,3,3,80,1,22,6,4,10,11,5,13
42,No,Travel_Frequently,602,Sales,1,4,Medical,1,265,3,Female,80,3,5,Sales Representative,3,Single,9767,23521,8,Y,Yes,21,3,1,80,2,10,1,1,35,6,2,8
52,No,Non-Travel,302,Sales,3,4,Human Resources,1,266,4,Female,86,4,4,Healthcare Representative,2,Married,16913,26715,0,Y,No,17,4,3,80,2,11,5,1,1,1,6,2
42,No,Non-Travel,672,Sales,18,4,Life Sciences,1,267,3,Female,61,1,4,Manager,4,Single,16629,23618,1,Y,No,13,3,1,80,3,12,4,3,22,0,14,14
46,No,Non-Travel,291,Human Resources,12,1,Life Sciences,1,268,3,Female,96,2,1,Manager,3,Married,5954,2224,5,Y,No,12,4,4,80,0,39,2,3,35,2,12,4
35,No,Travel_Frequently,104,Human Resources,29,3,Marketing,1,269,3,Female,86,4,5,Human Resources,4,Divorced,1744,10749,7,Y,No,23,4,2,80,0,15,2,4,13,3,9,0
35,Yes,Travel_Frequently,1360,Human Resources,3,1,Other,1,270,3,Male,83,2,2,Sales Executive,4,Single,11719,8582,6,Y,No,21,4,3,80,0,8,1,2,36,16,5,10
19,No,Travel_Frequently,410,Research & Development,26,4,Technical Degree,1,271,2,Male,45,1,1,Research Director,4,Divorced,13402,3573,8,Y,No,12,3,3,80,3,9,2,2,26,17,11,4
52,Yes,Travel_Frequently,648,Human Resources,25,1,Human Resources,1,272,3,Female,91,3,1,Healthcare Representative,3,Single,5576,10577,1,Y,Yes,11,4,1,80,0,28,3,1,11,16,14,16
33,No,Travel_Frequently,155,Research & Development,29,1,Marketing,1,273,2,Female,85,4,2,Manager,4,Divorced,10216,10712,8,Y,No,15,3,4,80,0,8,5,4,28,3,10,16
58,Yes,Non-Travel,542,Human Resources,9,1,Life Sciences,1,274,2,Male,52,1,2,Manager,3,Divorced,17363,8763,3,Y,No,23,4,4,80,2,32,1,2,5,16,13,4
53,No,Travel_Rarely,1360,Human Resources,26,3,Marketing,1,275,1,Female,46,2,1,Sales Executive,4,Married,18325,14164,2,Y,No,13,3,3,80,3,23,5,2,22,1,14,8
50,No,Non-Travel,969,Sales,2,4,Human Resources,1,276,2,Female,67,1,4,Laboratory Technician,1,Single,6050,7217,6,Y,No,21,4,1,80,2,34,6,4,9,9,7,5
21,No,Travel_Rarely,1320,Sales,3,4,Other,1,277,2,Female,59,4,3,Manager,1,Married,14948,21526,4,Y,No,22,4,1,80,1,10,4,3,33,11,11,12
50,Yes,Travel_Frequently,684,Sales,14,3,Other,1,278,3,Female,87,3,3,Human Resources,3,Divorced,18151,18272,4,Y,Yes,17,3,2,80,2,38,3,4,11,12,5,10
31,Yes,Travel_Rarely,851,Research & Development,4,1,Medical,1,279,2,Female,51,2,1,Manager,4,Single,3438,14734,1,Y,No,11,3,4,80,3,12,1,4,31,10,13,0
38,No,Non-Travel,459,Research & Development,25,1,Human Resources,1,280,4,Female,46,3,4,Manager,4,Divorced,11382,13353,5,Y,No,19,3,2,80,0,22,4,2,25,7,10,16
37,No,Non-Travel,918,Human Resources,19,2,Medical,1,281,3,Female,44,3,2,Sales Executive,4,Divorced,15663,5501,5,Y,No,24,3,4,80,3,24,4,1,6,4,9,5
25,No,Travel_Rarely,129,Research & Development,13,2,Medical,1,282,3,Female,77,1,1,Human Resources,1,Divorced,15069,15530,3,Y,No,12,3,3,80,2,15,4,2,31,1,3,2
24,No,Travel_Frequently,207,Human Resources,7,2,Medical,1,283,3,Male,61,1,5,Manufacturing Director,4,Divorced,9819,14394,4,Y,Yes,18,3,3,80,3,20,4,2,32,11,9,15
20,No,Travel_Frequently,943,Research & Development,12,3,Marketing,1,284,1,Male,69,4,4,Research Scientist,4,Married,17760,3499,6,Y,Yes,20,3,1,80,3,9,4,2,17,1,11,12
